date,content,subject,summary
"Mon, 31 May 2021 12:35:04 +0000","1 an de courses à remporter 🛒🤑

On va régaler les Lillois et vous par la même occasion

Paris, Lyon, Bordeaux… CHECK. Et le 15 juin, on ouvre à Lille !
Alors envoyez votre code parrain à tous vos proches Lillois. Chacune de leur première commande, c’est 10€ pour vous et 10€ pour eux.

MEGA BONUS : partagez cette super nouvelle avec vos amis de Lille et tentez de leur faire gagner 1 an de courses s'ils s'inscrivent à la waiting list. Soit 3000€ de bonnes choses à la clé !
Comment faire exploser le frigo de vos amis Lillois et le vôtre au passage ?

1- Partagez cet e-mail à vos proches Lillois et envoyez-leur votre code parrain   : c'est 10€ pour vous et 10€ pour eux.

2- Dites-leur de s’inscrire sur notre waiting list  pour tenter de gagner 1 an de courses + plein d’autres surprises. Ils ne le regretteront pas.

3- Rappelez-leur de commander le jour de l’ouverture, on glisse des cadeaux super cool dans les sacs de tous les Lillois.
",FRICHTI devient FRI'CHTI 🍻?,"Une newsletter de Frichti concernant son expansion à Lille. Les lecteurs sont encouragés à partager leur code parrain pour 10 euros de remise, et celui-ci peut également faire gagner 1 an de courses à ses"
"Mon, 31 May 2021 08:19:43 +0000","1 an de courses à remporter 🛒🤑

On va régaler les Lillois et vous par la même occasion

Paris, Lyon, Bordeaux… CHECK. Et le 15 juin, on ouvre à Lille !
Alors envoyez votre code parrain à tous vos proches Lillois. Chacune de leur première commande, c’est 10€ pour vous et 10€ pour eux.

MEGA BONUS : partagez cette super nouvelle avec vos amis de Lille et tentez de leur faire gagner 1 an de courses s'ils s'inscrivent à la waiting list. Soit 3000€ de bonnes choses à la clé !

Comment faire exploser le frigo de vos amis Lillois et le vôtre au passage ?

1- Partagez cet e-mail à vos proches Lillois et envoyez-leur votre code parrain   : c'est 10€ pour vous et 10€ pour eux.

2- Dites-leur de s’inscrire sur notre waiting list  pour tenter de gagner 1 an de courses + plein d’autres surprises. Ils ne le regretteront pas.

3- Rappelez-leur de commander le jour de l’ouverture, on glisse des cadeaux super cool dans les sacs de tous les Lillois.
",FRICHTI devient FRI'CHTI 🍻?,"Une newsletter de Frichti concernant l'ouverture d'une nouvelle succursale à Lille. En s'inscrivant sur la waiting list, les Lillois ont la chance de gagner 1 an de courses."
"Fri,  2 Apr 2021 08:09:43 +0000","Magics Kits de Pâques en 10 min ⏱️

Cuisinez en 10 min pour Pâques

Pour l’occasion, c’est entrée - plat - dessert avec les Magic Kits.
Des œufs cocotte à la truffe, des asperges de saison, un dessert chocolaté…On est dans le thème.
Commandez en 1 clic et 10 min max de cuisine pour chaque recette. Gourmand et pratique comme on aime. Vous n’alliez quand même pas manger que des œufs en chocolat ?
",Trio gourmand 😋?,Une newsletter de Frichti concernant de nouveaux kits de cuisine à thème de Pâques.
"Tue, 20 Jul 2021 13:14:17 +0000","Et bénéficier de vos 50€ offerts 🔥

N'oubliez pas d'activer votre Frichti Pass, c'est gratuit & sans engagement

Il vous reste 10 jours pour activer votre pass et bénéficier de 50€ offerts.

Pour l'activer, passez tout simplement une commande avec votre compte et ajoutez le code*
PASS-LX29 :  5 x 10€ offerts
dès 30€ d’achats sur vos 5 prochaines commandes Frichti Market !

Ne tardez pas à l'activer avant qu'il ne soit trop tard !
",Plus que 10 jours pour activer votre Frichti Pass !?,"Une newsletter de Frichti concernant l'activation du Frichti Pass, qui donne droit à 50€ de réduction sur 5 commandes."
"Wed, 13 Mar 2019 09:06:13 +0000","Passez votre première commande sans compter grâce à notre offre de bienvenue. Des plats maison ou des restaurants triés sur le volet, vos courses de l

un de vos proches  vous veut du bien !

Passez votre première commande sans compter grâce à notre offre de bienvenue.
15€ offert sans minimum d'achat sur votre 1er Frichti avec le code* :

FRICHTINEW-JERNBC4BX

Des plats maison ou de restaurants triés sur le volet, vos courses de la semaine et des kits recettes ultra simples... En résumé, Frichti c'est tout ce dont vous avez envie, livré chez vous en 20 min avec la garantie que c’est bon et au bon prix.

Et si le meilleur moyen d'essayer c'était de goûter ?
",15€ offerts sur votre 1er Frichti grâce à Nathan !?,Une newsletter de Frichti concernant une offre de bienvenue de 15 euros pour les nouveaux clients.
"Fri, 24 Sep 2021 15:14:36 +0000","et -30% sur nos pizzas Peppe ! 🍕👨🏻‍🍳

La définition d’un vendredi soir parfait ?

1- Les pizzas de Peppe en exclusivité sur Frichti à -30%* !
Vous connaissez Peppe Cutraro ? Il a été élu meilleur pizzaïolo du monde (rien que ça). Découvrez la pizza telle que vous ne l'avez jamais connue, prête en un claquement de doigts.

2- Une super offre valable tout le week-end !
10€ offerts dès 50€ d'achat sur tout Frichti avec le code",10€ offerts avec le code FABULEUX ❤️?,"Une newsletter de Frichti concernant une offre de discount sur les pizzas de Peppe Cutraro, ainsi qu'une offre de 10€ de réduction dès 50€ d'achat."
"Sat, 14 Aug 2021 08:45:20 +0000","On a tout ce que vous aimez !

15€ offerts pour préparer un brunch vraiment trop bon

Croissants, tartines à la confiture, pancakes, fruits rouges, smoothies, œufs frais, saumon, avocat… On a tout pour votre brunch.
Envie de vous régaler avec de bonnes choses ? Lendemain de fête avec les copains ?
Ce week-end, 15€ offerts dès 30€ d’achat avec le code*:
",15€ offerts pour un brunch de rêve 🤤?,Une newsletter de Frichti concernant une promotion avec 15 euros de réduction pour tout achat de 30 euros ou plus pour un brunch.
"Sat, 14 Aug 2021 08:14:32 +0000","On a tout ce que vous aimez !

15€ offerts pour préparer un brunch vraiment trop bon

Croissants, tartines à la confiture, pancakes, fruits rouges, smoothies, œufs frais, saumon, avocat… On a tout pour votre brunch.
Envie de vous régaler avec de bonnes choses ? Lendemain de fête avec les copains ?
Ce week-end, 15€ offerts dès 30€ d’achat avec le code*:
",15€ offerts pour un brunch de rêve 🤤?,Une newsletter de Frichti concernant un code promo de 15€.
"Fri, 23 Dec 2022 13:29:29 +0000","Votre avis nous intéresse !

Bonjour Leo,

Je m'appelle Pol et je travaille jour après jour pour améliorer votre expérience chez Frichti.
Je me permets de vous écrire aujourd'hui car votre avis compte naturellement beaucoup pour moi et toute l'équipe Frichti ! Auriez-vous quelques secondes pour répondre à cette question toute simple ?
Sur une échelle de 0 à 10, recommanderiez-vous Frichti à un ami ?
(avec 0 = pas du tout et 10 = absolument, il suffit de cliquer sur la case de votre choix 😉)

1 
2 
3 
4 
5 
6 
7 
8 
9 
10 
",30 secondes de votre temps pour nous améliorer?,Une newsletter de Frichti concernant une enquête sur la qualité de leurs services. La réponse est à choisir entre 0 et 10.
"Tue, 26 Jul 2022 16:09:34 +0000","Découvrez nos kits recettes parfaits pour l’été !

Pimpez vos pique-niques avec nos kits recettes : des recettes originales & faciles ! Tous les produits dont vous avez besoin livrés en 15min, et vos plats préparés en moins de 20min : hop, dans le panier ! Entrée, plat, dessert : on a tout ce qu’il vous faut !
En ce moment, profitez de 20€ offerts sur votre 1ère commande avec le code* :
RENCONTRE20
",Kits recettes summer edition ☀️?,"Une newsletter de Frichti concernant les kits recettes parfaits pour l'été. Avec ce code, vous pouvez avoir 20€ offerts sur votre première commande."
"Wed,  2 Nov 2022 17:49:42 +0000","Vous êtes face à un teaser de fêtes 😏

On n'a qu'une vie 🎉

Vous pensiez recevoir un simple mail ? Que nenni ! Ceci est une invitation à festoyer ! Clémentines, amaretti à l'amande, panettone au chocolat...
Oui. On ne se refuse rien ! 🤪

Craquez vite sur le pain d’épices parfait Frichti Everyday : très parfumé et moelleux, ce pain d'épices à base de miel d'acacia et de cannelle est un incontournable des fêtes de fin d'année ! ✨

Goûtez aussi notre fameuse mousse au chocolat à la texture bien crémeuse et délicate qui va vous renvoyer directement en enfance. À partager (ou pas) ! 💝
J’AI FAIM ! 
En plus, vous avez 20€ offerts sur votre 1ère commande avec le code* :
RENCONTRE20

Amaretti à l'amande
Augusta
",La gourmandise est un (très) joli défaut ! 🍫?,"Une newsletter de Frichti concernant leurs desserts de Noël, avec un code promo de 20€."
"Wed,  2 Nov 2022 17:14:50 +0000","Vous êtes face à un teaser de fêtes 😏

On n'a qu'une vie 🎉

Vous pensiez recevoir un simple mail ? Que nenni ! Ceci est une invitation à festoyer ! Clémentines, amaretti à l'amande, panettone au chocolat...
Oui. On ne se refuse rien ! 🤪

Craquez vite sur le pain d’épices parfait Frichti Everyday : très parfumé et moelleux, ce pain d'épices à base de miel d'acacia et de cannelle est un incontournable des fêtes de fin d'année ! ✨

Goûtez aussi notre fameuse mousse au chocolat à la texture bien crémeuse et délicate qui va vous renvoyer directement en enfance. À partager (ou pas) ! 💝
J’AI FAIM ! 

Amaretti à l'amande
Augusta
",La gourmandise est un (très) joli défaut ! 🍫?,Une newsletter de Frichti concernant les produits qu'ils vont proposer pour les fêtes de fin d'année.
"Wed,  6 Apr 2022 10:01:18 +0000","

Frichti : votre meilleur ami du quotidien !

Que ce soit pour vos courses de la semaine, ou pour la soupe du lundi,
pour un diner en famille, ou encore pour se brosser les dents,
on a TOUT chez Frichti, et à mini prix !

Venez découvrir dès maintenant plus de 1700 produits du quotidien, livrés en 15 min, 7 jours sur 7 de 8h à 23h

LE Bonus : 10€ offerts dès 20€ d'achat avec le code*:
"," , votre meilleur ami Frichti ! ?",Une newsletter de Frichti concernant les produits du quotidien à mini prix avec livraison en 15 minutes. Code promotionnel inclus pour 10€ de réduction.
"Wed, 13 Apr 2022 06:34:39 +0000","Retrouvez les meilleurs offres de Pâques sur Frichti !

Les cloches Frichti apportent votre viande

Les ventes privées de Pâques vous ont gâtés.
Votre boîte à chocolat est remplie, si on passait au frigo ?
Retrouvez de quoi préparer un repâques de folie !
Épaule et côte d'agneau, mais aussi, du foie gras de canard !
Puis pour la fin du repas, pourquoi pas un ticket d’or surprise ?

La chasse est ouverte !
",🚨 VENTES PRIVÉES À 9H : UN REPÂQUES DE FOLIE ! 🐣?,"Une newsletter de Frichti concernant les offres de Pâques, avec de la viande et du foie gras en promotion."
"Wed, 13 Apr 2022 06:09:31 +0000","Retrouvez les meilleurs offres de Pâques sur Frichti !

Les cloches Frichti apportent votre viande

Les ventes privées de Pâques vous ont gâtés.
Votre boîte à chocolat est remplie, si on passait au frigo ?
Retrouvez de quoi préparer un repâques de folie !
Épaule et côte d'agneau, mais aussi, du foie gras de canard !
Puis pour la fin du repas, pourquoi pas un ticket d’or surprise ?

La chasse est ouverte !
En ce moment, profitez de 20€ offerts sur votre 1ère commande avec le code",🚨 VENTES PRIVÉES À 9H : UN REPÂQUES DE FOLIE ! 🐣?,"Une newsletter de Frichti concernant une vente privée à 9h avec des offres de Pâques. Il y a de la viande d'agneau, du foie gras de canard et des tickets d'or surprise en dessert. Il y"
"Wed, 27 Apr 2022 16:30:03 +0000","Fêtez la fin du ramadan avec Frichti !

C’est l’heure de préparer un festin !

Vous êtes un amateur de cuisine orientale ?
Ça tombe bien, Frichti a tout ce qu’il vous faut !
Retrouvez dès maintenant dans son petit marché oriental des feuilles de brick, du Zaatar, du houmous et bien plus encore.
Avec Frichti, c’est les contes des 1001 pépites !
En ce moment, profitez de 20€ offerts sur votre 1ère commande avec le code* :
RENCONTRE20
",1001 pépites orientales ✨🕌?,"Une newsletter de Frichti concernant sa petite marché oriental, où l'on peut trouver des feuilles de brick, du zaatar, du houmous, entre autres. Code promo de 20€ incluse."
"Wed, 27 Apr 2022 16:00:12 +0000","Fêtez la fin du ramadan avec Frichti !

C’est l’heure de préparer un festin !

Vous êtes un amateur de cuisine orientale ?
Ça tombe bien, Frichti a tout ce qu’il vous faut !
Retrouvez dès maintenant dans son petit marché oriental des feuilles de brick, du Zaatar, du houmous et bien plus encore.
Avec Frichti, c’est les contes des 1001 pépites !
",1001 pépites orientales ✨🕌?,Une newsletter de Frichti concernant les spécialités orientales pour la fin du ramadan.
"Thu, 17 Jun 2021 16:40:03 +0000","De saison & à prix canons

Mangez des fruits & légumes de saison à prix canons

Vous voulez faire le plein de fraîcheur à petit prix ? Profitez de 2 concombres à 1,99€ ou 2 avocats à 2,49€, parfait pour préparer vos salades et toasts de l’été.
2 melons du soleil pour 4,99€, apéro, entrée ou dessert vous allez vous régaler.
Et pour le dessert, un mix de fruits rouges pour 6,99€.
Les vrais prix du marché !
J’EN PROFITE 
En ce moment, 20€ offerts sur votre 1ère commande Frichti Market avec le code*:
MA1ERECOMMANDE

NEW ! Lot de 2 concombres
France

NEW ! Lot de 2 melons
Espagne

NEW ! Lot de 2 avocats
Afrique du Sud

NEW ! Mix de fruits rouges : fraises Mariguettes, mûres et myrtilles
",BON PLAN : 🥒🍈🍑🥑?,Une newsletter de Frichti concernant les légumes et fruits de saison à prix canons. Vous pouvez profiter de 20€ offerts sur votre première commande avec le code MA1ERECOMMANDE.
"Thu, 17 Jun 2021 15:34:54 +0000","De saison & à prix canons

Mangez des fruits & légumes de saison à prix canons

Vous voulez faire le plein de fraîcheur à petit prix ? Profitez de 2 concombres à 1,99€ ou 2 avocats à 2,49€, parfait pour préparer vos salades et toasts de l’été.
2 melons du soleil pour 4,99€, apéro, entrée ou dessert vous allez vous régaler.
Et pour le dessert, un mix de fruits rouges pour 6,99€.
Les vrais prix du marché !
J’EN PROFITE 

NEW ! Lot de 2 concombres
France

NEW ! Lot de 2 melons
Espagne

NEW ! Lot de 2 avocats
Afrique du Sud

NEW ! Mix de fruits rouges : fraises Mariguettes, mûres et myrtilles
",BON PLAN : 🥒🍈🍑🥑?,Une newsletter de Frichti concernant des légumes et fruits de saison à des prix intéressants.
"Mon, 11 Oct 2021 16:04:49 +0000","Des produits incroyables aux meilleurs prix !

La marque du bon, pas cher

Parce qu’on veut continuer de rendre le bien-manger accessible à tous,
on s’est dit que le plus simple serait de créer notre propre marque !
Après avoir référencé sur notre supermarché plus de 1 500 produits sains & gourmands et tous les essentiels du quotidien, on a décidé d'aller encore plus loin pour prouver que le bien-manger et la praticité sans se ruiner peuvent rimer.

Frichti Everyday, c'est pas cher, c'est facile et pour tous les jours !
Vous n’avez pas encore testé Frichti Everyday ?
10€ offerts dès 30€ d’achat
pour découvrir avec le code*:
",🔊 10€ offerts pour découvrir notre nouvelle marque ! 💥?,Une newsletter de Frichti concernant une nouvelle marque accessible aux personnes qui souhaitent bien manger sans se ruiner. Le code offre 10 euros de réduction.
"Thu,  9 Apr 2020 08:04:51 +0000","Notre bel œuf de Pâques fabriqué en France.

Pâques vous le valez bien

Vous l’avez peut-être oublié, mais le week-end de Pâques c’est dans deux jours  ! Pas question de se contenter d’un carré de chocolat qui traîne dans le placard. Pour l’occasion, on vous a déniché un gros œuf, signé Le chocolat des Français, garni de petits œufs en chocolat pur beurre de cacao, 100% naturels et sans aucun conservateur.

Des petites merveilles à cacher partout dans l’appart’, ou à laisser dans l’œuf si vous êtes confiné solo dans 16m2.

NEW! Le chocolat des Français
Œuf de Pâques chocolat au lait praliné noisette
12^€90

NEW! Le chocolat des Français
Œuf de Pâques chocolat noir praliné noisette
12^€90
",C’est l’histoire d’un Français qui se cache dans votre appart.?,Une newsletter de Frichti concernant des œufs de Pâques en chocolat.
"Thu,  1 Jul 2021 16:24:58 +0000","De saison et accessibles 

Vos fruits & légumes super frais au prix du supermarché

Vous voulez cuisiner des entrées super fraîches, des légumes grillés ou croquer dans des fruits bien mûrs ?
Retrouvez plein de fruits et légumes de saison sélectionnés directement auprès des producteurs ! Ils sont super bons, ultra frais et vraiment abordables.
Commandez en 3 clics, on vous livre en 15min.
Pour faire son plein de fruits et légumes, 5€ offerts dès 20€ d'achat sur Frichti Market avec le code*:
",Gros plein de fruits & légumes 🍅🍆🌶️🍑🍈?,Une newsletter de Frichti concernant leurs fruits et légumes frais et abordables.
"Thu,  1 Jul 2021 15:34:36 +0000","De saison et accessibles 

Vos fruits & légumes super frais au prix du supermarché

Vous voulez cuisiner des entrées super fraîches, des légumes grillés ou croquer dans des fruits bien mûrs ?
Retrouvez plein de fruits et légumes de saison sélectionnés directement auprès des producteurs ! Ils sont super bons, ultra frais et vraiment abordables.
Commandez en 3 clics, on vous livre en 15min.
Pour faire son plein de fruits et légumes aujourd'hui, 5€ offerts dès 20€ d'achat sur Frichti Market avec le code*:
",Gros plein de fruits & légumes 🍅🍆🌶️🍑🍈?,"Une newsletter de Frichti concernant les fruits et légumes. Ils sont de saison, frais, abordables, et on peut les commander en 3 clics. Livraison en 15 minutes. Offre de 5€ dès 20"
"Tue, 31 Jan 2023 17:00:41 +0000","Ces aliments vont faire voyager vos papilles

Amel Bent vise la lune 🌝

Nous, pour le nouvel an lunaire, on vous propose quelque chose d'un peu plus terre à terre : des spécialités culinaires incroyables.

Pour les cuistots, faites-vous plaisir en cuisinant vos meilleurs recettes avec notre assortiment de produits. Du lait de coco, des nouilles udon, de la pâte de curry rouge, ou encore du kimchi en pot... On a tout ce qu'il vous faut !

Pas le temps de cuisiner ? Faites-vous livrer nos délicieux plats préparés comme notre porc au caramel. Du porc français mijoté 2h et doucement caramélisé ! Ou alors, notre porc sauce aigre douce, à ne pas manger comme un cochon. 😋

Et ça ne nous fait pas peur non plus ! 😎
Gagnez 100€ sur tout Frichti !
Commandez aujourd'hui et tentez de gagner 1 des 5 tickets d'or d'une valeur de 100€ ! 🎫 🚨
Je voyage ! 

2 laits de coco, le 3ème offert
Kara
","Les choses en grand, pour le Nouvel An lunaire !?",Une newsletter de Frichti concernant la cuisine asiatique et proposant diverses spécialités culinaires. Offre spéciale de 2 laits de coco pour le prix d'un et possibilité de gagner 100€.
"Mon, 31 Jan 2022 13:09:28 +0000","

 rejoignez la team Insiders Frichti !

On vous explique !
Chez Frichti on essaie continuellement d’innover pour vous offrir la meilleure expérience possible mais on a besoin de savoir ce que vous en pensez.

Vous faites partie de la crème de la crème de nos clients et on aimerait vous voir rejoindre notre nouvelle communauté : les Insiders Frichti !
Et oui, qui pourrait nous conseiller mieux que vous ?

Votre rôle si ça vous tente : tester en avant-première nos innovations et discuter de vos expériences avec nos équipes.
JE REJOINS L’AVENTURE 

",Exclusivité : on vous attend en coulisses?,"Une newsletter de Frichti concernant une nouvelle communauté qu'ils créent appelée les ""Insiders Frichti"". Les personnes intéressées peuvent rejoindre cette communauté pour tester en avant"
"Sun,  1 Nov 2020 08:34:40 +0000","RDV ce soir à 19H30 sur INSTAGRAM pour notre live cuisine.

Apprenez à cuisiner des linguine au pesto ultra gourmandes avec Guillaume Sanchez

Ce soir, pour notre plus grand plaisir, le chef étoilé du restaurant Neso a accepté de venir cuisiner avec nous. Et pour l’occasion, Julia & lui comptent bien vous dévoiler tous leurs secrets pour des linguine au pesto maison réussies.  Les ingrédients dont vous aurez besoin sont disponibles sur notre site, procurez-les-vous dès maintenant !

Et pour le reste, on vous donne rendez-vous ce soir dès 19h30 sur notre compte ",📞  Appel entrant de Julia & Guillaume?,Une newsletter de Frichti concernant une live cuisine avec le chef Guillaume Sanchez ce soir à 19h30. Les ingrédients nécessaires sont disponibles sur leur site.
"Mon,  9 Jan 2023 17:09:55 +0000","C'est le moment de vous régaler 

Vous cherchez une bonne raison de manger (encore et encore) de la galette ? 😋

Bingo. On en a 2, et en promo* ! En ce moment, vous avez toujours des cadeaux à gagner sur nos couronnes de galettes et brioches Frichti Everyday. Et oui 🤩

(Re)découvrez notre galette des queens & kings entièrement faite maison par nos artisans boulangers, avec une pâte feuilletée au beurre AOP de Pamplie et une garniture au bon goût d'amande. Comme à la maison ! Mais également nos brioches aux légers zestes d'agrumes et perles de sucres. ✨

Sortez le cidre Sassy et prévenez vos proches ! Y'a une tête à couronner ! 👑
",Promo sur notre galette des queens & kings ce soir 🚨?,Une newsletter de Frichti concernant une promotion sur les galettes et brioches. Le message met l'accent sur le fait que les produits sont faits maison avec des ingrédients de qualité.
"Fri, 18 Feb 2022 17:24:37 +0000","Retrouvez tous vos bons plans de la semaine sur Frichti

Nettoyer, astiquer…

Cette semaine, les Frichti Deal$ se refont une beauté, et vous aussi !
Retrouvez vos meilleurs “plans propres” du rayon hygiène avec jusqu’à -50% sur vos articles préférés.

Votre gel douche coco ou monoï, au choix, ou du baume pour vos lèvres asséchés par le froid, et toute une sélection clean as Frichti !
En ce moment, profitez de 20€ offerts sur votre 1ère commande avec le code* :
RENCONTRE20
Stay clean, stay Frichti !
",[FRICHTI DEAL$] Soirée mousse ! 🧼?,"Une newsletter de Frichti concernant les offres en cours sur des produits d'hygiène (jusqu'à -50%) avec, en bonus, un code promotionnel de 20€."
"Fri, 18 Feb 2022 16:30:36 +0000","Retrouvez tous vos bons plans de la semaine sur Frichti

Nettoyer, astiquer…

Cette semaine, les Frichti Deal$ se refont une beauté, et vous aussi !
Retrouvez vos meilleurs “plans propres” du rayon hygiène avec jusqu’à -50% sur vos articles préférés.

Votre gel douche coco ou monoï, au choix, ou du baume pour vos lèvres asséchés par le froid, et toute une sélection clean as Frichti !
Profitez de 10€ offerts dès 50€ d'achat tout le weekend avec le code* :
",[FRICHTI DEAL$] Soirée mousse ! 🧼?,Une newsletter de Frichti concernant une promotion sur les produits d'hygiène avec jusqu'à -50% de réduction. Les clients peuvent profiter de cette promotion en utilisant le code promo donné.
"Tue, 01 Feb 2022 17:38:45 +0000","La somme a été prélevée sur
votre compte « Solde Lydia ».

Vous avez réglé 55,07
€
à FRICHTI ‌ ‌ ‌ ‌ ‌
‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌
‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌
‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌
‌ ‌                           Logo

",=?utf-8?B?IC0gNTUsMDcg4oKsIMOgIEZSSUNIVEkg?,"Une newsletter de Frichti concernant un paiement de 55,07€ avec le service Lydia."
"Tue, 29 Mar 2022 17:04:35 +0000","Découvrez la crèmerie Frichti !

Un peu de Frichti Everyday dans votre vie

Découvrez le rayon crèmerie de la marque Frichti !
Des produits tellement direct producteur qu’on entend une vache meugler en les ouvrant.
Basée à Machecoul en Loire-Atlantique, l'entreprise Beillevaire garantit une qualité artisanale, toujours à prix supermarché !
C'est l’occasion pour nous de lancer un débat : beurre doux ou demi-sel ?
Pas de panique ! Retrouvez les deux et bien plus encore sur votre market Frichti !

EH MEEEEEEU-rci !
En ce moment, profitez de 20€ offerts sur votre 1ère commande avec le code* :
RENCONTRE20
",UNE VACHE QUI VOUS DIT MEEEEEU—RCI 🐮🥛?,Une newsletter de Frichti concernant leur rayon crèmerie avec des produits artisanaux à prix supermarché. Du beurre doux ou demi-sel ? Profitez de 20€ offerts sur votre 1ère
"Tue, 29 Mar 2022 16:49:40 +0000","Découvrez la crèmerie Frichti !

Un peu de Frichti Everyday dans votre vie

Découvrez le rayon crèmerie de la marque Frichti !
Des produits tellement direct producteur qu’on entend une vache meugler en les ouvrant.
Basée à Machecoul en Loire-Atlantique, l'entreprise Beillevaire garantit une qualité artisanale, toujours à prix supermarché !
C'est l’occasion pour nous de lancer un débat : beurre doux ou demi-sel ?
Pas de panique ! Retrouvez les deux et bien plus encore sur votre market Frichti !

EH MEEEEEEU-rci !
",UNE VACHE QUI VOUS DIT MEEEEEU—RCI 🐮🥛?,Une newsletter de Frichti concernant le rayon crèmerie avec des produits directement issus du producteur.
"Thu,  3 Nov 2022 17:34:43 +0000","Cette année encore aidez les Restos du Coeur ! 

La générosité n’a pas de prix.
Enfin si :
1€* !

Chez Frichti, on pense que les petites actions font les grandes choses !
Alors cette année encore, avec nos amis les Restos du Cœur, on vient vous parler de la collecte du cœur ! 🍽

Vous avez la possibilité de rajouter 1€ à votre commande pour réchauffer le cœur et les papilles d’une personne qui n’a pas de quoi manger à sa faim.

En 2020 et 2021 37 299 repas ont été offerts grâce à vos dons. C’est tout simplement incroyable. Merci, merci pour ce geste. Cette année on est convaincu qu’on peut aller encore plus loin !

On le prouve ensemble ? 💪
","Offrir 1€ pour un repas, c’est symbolique ! 💘?",Une newsletter de Frichti concernant la collecte annuelle de dons pour les Restos du Coeur. Il est possible de rajouter 1€ à sa commande pour aider les Restos du Coeur à réchauffer le coeur et les pap
"Thu,  3 Nov 2022 17:00:51 +0000","Cette année encore aidez les Restos du Coeur ! 

La générosité n’a pas de prix.
Enfin si :
1€* !

Chez Frichti, on pense que les petites actions font les grandes choses !
Alors cette année encore, avec nos amis les Restos du Cœur, on vient vous parler de la collecte du cœur ! 🍽

Vous avez la possibilité de rajouter 1€ à votre commande pour réchauffer le cœur et les papilles d’une personne qui n’a pas de quoi manger à sa faim.

En 2020 et 2021 37 299 repas ont été offerts grâce à vos dons. C’est tout simplement incroyable. Merci, merci pour ce geste. Cette année on est convaincu qu’on peut aller encore plus loin !

On le prouve ensemble ? 💪
","Offrir 1€ pour un repas, c’est symbolique ! 💘?","Une newsletter de Frichti concernant une collecte de fonds pour les Restos du Cœur, une organisation caritative française qui s'occupe de la distribution de repas aux démunis. Les lecteurs sont encouragés à"
"Tue, 25 Jan 2022 13:29:28 +0000","Votre avis nous intéresse !

Bonjour ,

Je m'appelle Nathanaël et je travaille jour après jour pour améliorer votre expérience chez Frichti.
Je me permets de vous écrire aujourd'hui car votre avis compte naturellement beaucoup pour moi et toute l'équipe Frichti ! Auriez-vous quelques secondes pour répondre à cette question toute simple ?
Sur une échelle de 0 à 10, recommanderiez-vous Frichti à un ami ?
(avec 0 = pas du tout et 10 = absolument, il suffit de cliquer sur la case de votre choix 😉)

1 
2 
3 
4 
5 
6 
7 
8 
9 
10 
",30 secondes de votre temps pour nous améliorer?,Une newsletter de Frichti concernant une enquête sur le service.
"Wed,  6 Oct 2021 16:04:57 +0000","Grande sélection bio, petits prix ! 🤗💚

LE BIO PLAN DE LA SEMAINE ☀️

Parce que nous voulons vous proposer les meilleurs produits
aux meilleurs prix, dites bionjour à notre nouvelle sélection bio à -30%* !
Pavé de saumon, pommes de terre Ditta, crémeuh chocolat,
muesli croustillant, vin rouge AOP, disques de coton…
Ne ratez pas ce bon plan de la semaine pour faire le plein de produits
bios & accessibles.

Les meilleurs prix, c’est chez Frichti !
",🔔 ALERTE BIO PLAN : -30% sur le bio ⚡?,Une newsletter de Frichti concernant une sélection de produits en bio à -30%.
"Wed,  6 Oct 2021 15:01:05 +0000","Grande sélection bio, petits prix ! 🤗💚

LE BIO PLAN DE LA SEMAINE ☀️

Parce que nous voulons vous proposer les meilleurs produits
aux meilleurs prix, dites bionjour à notre nouvelle sélection bio à -30%* !
Pavé de saumon, pommes de terre Ditta, crémeuh chocolat,
muesli croustillant, vin rouge AOP, disques de coton…
Ne ratez pas ce bon plan de la semaine pour faire le plein de produits
bios & accessibles.

Les meilleurs prix, c’est chez Frichti !
",🔔 ALERTE BIO PLAN : -30% sur le bio ⚡?,Une newsletter de Frichti concernant une sélection de produits bio à -30%.
"Sun, 12 Dec 2021 19:02:17 +0000","La somme a été prélevée sur
votre compte « Solde Lydia ».

Vous avez réglé 60,73
€
à FRICHTI ‌ ‌ ‌ ‌ ‌
‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌
‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌
‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌
‌ ‌                           Logo

",=?utf-8?B?IC0gNjAsNzMg4oKsIMOgIEZSSUNIVEkg?,"Une newsletter de Frichti concernant votre récent achat de 60,73 euros."
